7260.02
2386133.17
2477988.26
2478353.84
2487570.01
2699471.18
7358.31
7296.87
2612038.43
2683810.17
6881.41
7149.46
6977.76
7026.11
6903.75
6891.49
7002.05
2524517.25
7223.17
7481.14
7659.5
8009.34
7.35
7.61
8.68
8.35
8.77
9.07
8.96
9.11
8.9
9.32
8.22
9.09
9.34
9.33
8.96
9.08
9.65
9.39
9.39
9.04
8.85
8.77
8.53
8.39
8.75
8.87
8.69
8.33
8.16
8.49
8.18
8.45
7.94
6.9
7.43
7.63
7.36
7.39
7.92
7.8
7.9
7.64
7.65
7.76
7.81
7.76
8.04
8.18
8.85
8.93
8.74
9.08
8.29
8.53
8.4
7.9
7.85
7.74
8.28
8.34
7.67
8.2
7.23
7.41
7.17
6.78
6.61
5.53
5.65
5.33
4.53
4.32
4.17
4.32
4.89
4.65
4.78
4.54
4.62
5.21
5.44
5.14
5.46
5.15
5.14
5.05
5.11
4.55
5.03
4.7
4.59
4.48
4.44
4.84
4.89
5.08
4.96
5.29
5.29
6.16
6.19
5.72
5.99
5.96
6.13
6.16
5.74
5.7
6.17
5.73
5.9
5.73
6.43
6.56
6.36
6.46
6.77
6.8
7.07
7.3
7.06
7.04
7.23
7.52
7.33
6.9
7.04
7.23
6.74
7.12
7.18
7.35
7.5
7.35
7.69
7.69
7.17
6.85
7.24
7.05
7.25
6.97
6.98
7.15
7.05
6.97
7.22
7.65
7.92
7.79
7.59
7.65
7.63
7.45
7.48
7.83
7.9
7.79
8.16
8.49
7.96
7.83
7.73
8.0
8.07
7.67
8.09
7.74
7.86
7.66
8.21
8.0
8.46
8.89
9.22
8.89
8.98
9.06
9.29
9.18
9.51
9.19
9.39
9.73
9.95
11.3
11.64
11.76
11.45
10.91
10.73
10.54
11.09
11.04
10.83
11.19
11.63
11.92
12.25
12.0
12.14
12.07
12.09
12.37
12.39
12.95
12.41
12.22
11.77
12.17
12.4
12.3
12.27
12.32
12.04
11.6
10.68
11.46
11.06
12.04
11.8
12.04
11.43
11.62
12.03
12.79
13.11
12.94
13.08
12.72
13.1
13.11
13.43
14.29
14.02
13.91
14.29
15.18
15.86
16.8
19.04
19.24
19.55
20.19
20.01
20.59
20.68
20.32
20.77
21.24
21.95
22.3
21.22
20.68
20.53
21.21
22.54
22.54
22.94
22.92
22.45
23.33
24.03
25.36
26.46
26.25
27.43
26.47
26.52
24.7
22.84
23.57
25.87
26.1
25.96
25.13
25.5
25.32
25.07
23.89
25.84
25.4
25.2
25.32
25.69
25.76
25.36
26.29
26.79
26.31
27.79
27.23
28.08
28.33
28.12
27.59
26.31
27.88
29.82
30.17
29.43
28.14
27.13
26.74
25.11
26.64
26.59
24.72
23.86
23.57
20.55
20.5
21.69
22.36
22.42
22.51
20.34
20.49
19.67
18.99
18.91
20.81
21.59
21.43
20.83
20.58
22.34
23.45
22.48
23.67
23.24
24.53
23.28
22.25
21.71
23.71
25.11
25.45
24.19
22.57
23.62
20.95
20.05
22.36
20.39
20.68
20.67
20.28
20.39
18.89
20.85
20.39
20.35
21.36
21.05
21.55
21.47
22.39
22.35
22.29
23.04
24.35
23.9
23.6
23.45
23.04
22.22
20.61
19.3
19.41
20.31
21.0
21.8
20.55
21.04
19.85
19.65
20.25
19.75
19.35
18.9
19.7
19.48
20.1
19.52
18.74
17.73
16.55
17.32
17.01
17.1
15.41
15.49
13.3
14.1
14.44
15.7
16.61
16.18
16.09
17.68
